Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_34_693.jpg,6.738589,1,0,2.902428,103.3141,185.2043,359.9034,275.0621,1.170026
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_34_734.jpg,5.952163,1,0,2.935088,103.3262,185.0855,0.0201976,275.7321,1.105136
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_34_775.jpg,3.466731,1,0,2.960392,103.3395,184.9665,0.08992012,276.256,1.032686
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_34_816.jpg,1.023819,1,0,2.986627,103.3531,184.8464,0.1618559,276.588,0.9418462
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_34_858.jpg,0,1,0,3.014288,103.3668,184.7249,0.2443136,276.7255,0.8354772
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_34_899.jpg,0,1,0,3.041475,103.3811,184.6021,0.348161,276.7764,0.7309765
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_34_940.jpg,0,1,0,3.08102,103.3956,184.4778,0.4707798,276.7921,0.6256303
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_34_982.jpg,0,1,0,3.107358,103.4103,184.3522,0.6090978,276.7927,0.5181544
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_023.jpg,0,1,0,3.133692,103.4252,184.2253,0.7599617,276.786,0.4084248
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_065.jpg,0,1,0,3.160032,103.4401,184.0973,0.9203058,276.7745,0.2968718
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_105.jpg,0,1,0,3.186369,103.4551,183.968,1.087255,276.7591,0.1841651
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_147.jpg,0,1,0,3.212357,103.47,183.8378,1.248774,276.7346,0.06200268
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_190.jpg,-0.837078,1,0,3.239331,103.4857,183.7068,1.397208,276.7349,359.987
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_237.jpg,-2.509399,1,0,3.264026,103.5098,183.5118,1.424073,276.5988,-0.004391407
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_278.jpg,-0.4753304,1,0,3.299513,103.5247,183.3811,1.37801,276.4131,-0.0006082962
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_320.jpg,0,1,0,3.340434,103.5395,183.249,1.348035,276.33,-0.001587598
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_362.jpg,0,1,0,3.36656,103.5542,183.1156,1.332438,276.2939,-0.002049544
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_404.jpg,0,1,0,3.392642,103.569,182.981,1.329821,276.2766,-0.002118683
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_445.jpg,0,1,0,3.418689,103.5838,182.8451,1.338715,276.2663,-0.002018458
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_487.jpg,0,1,0,3.444704,103.5986,182.7079,1.357624,276.2578,-0.001844542
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_527.jpg,0,1,0,3.470694,103.6135,182.5696,1.385084,276.2489,-0.001684007
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_567.jpg,0,1,0,3.495812,103.6284,182.4303,1.411515,276.2381,-0.001893838
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_610.jpg,0,1,0,3.523427,103.6432,182.2902,1.419922,276.2243,-0.001708672
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_651.jpg,0,1,0,3.549953,103.6581,182.1491,1.422561,276.2126,-0.001745871
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_694.jpg,0,1,0,3.576409,103.6805,181.9357,1.415781,276.1984,-0.001725263
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_735.jpg,0,1,0,3.603173,103.6954,181.792,1.413251,276.1887,-0.00159408
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_775.jpg,0,1,0,3.629128,103.7105,181.6472,1.41758,276.1779,-0.001108731
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_817.jpg,0,1,0,3.654315,103.7257,181.5015,1.418834,276.1636,-0.001677059
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_857.jpg,0,1,0,3.680884,103.7409,181.3546,1.422659,276.1513,-0.001559692
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_899.jpg,0,1,0,3.719716,103.7562,181.2068,1.424636,276.1401,-0.001235259
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_941.jpg,0,1,0,3.745033,103.7715,181.0579,1.424002,276.1269,-0.001701102
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_35_982.jpg,0,1,0,3.770684,103.787,180.908,1.425834,276.1149,-0.001613825
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_023.jpg,0,1,0,3.79628,103.8025,180.757,1.42915,276.1019,-0.001643458
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_064.jpg,0,1,0,3.821827,103.8181,180.605,1.433586,276.0886,-0.001631158
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_105.jpg,0,1,0,3.848028,103.8337,180.4521,1.435434,276.0767,-0.001287561
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_146.jpg,0,1,0,3.873463,103.8495,180.298,1.438258,276.0637,-0.001259793
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_188.jpg,0,1,0,3.898463,103.8652,180.1431,1.437533,276.0495,-0.00176692
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_228.jpg,0,1,0,3.923787,103.8811,179.987,1.438461,276.0368,-0.001666471
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_269.jpg,0,1,0,3.949429,103.897,179.8299,1.444463,276.024,-0.001200387
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_312.jpg,0,1,0,3.974275,103.921,179.5925,1.447832,276.0026,-0.0013098
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_353.jpg,0,1,0,3.999444,103.9371,179.4329,1.450002,275.9888,-0.001314785
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_395.jpg,0,1,0,4.024556,103.9533,179.2723,1.452247,275.9748,-0.001307027
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_435.jpg,0,1,0,4.049613,103.9695,179.1107,1.454435,275.9604,-0.001347976
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_476.jpg,0,1,0,4.074616,103.9857,178.9482,1.456453,275.946,-0.001342859
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_518.jpg,0,1,0,4.099565,104.0021,178.7846,1.458194,275.9314,-0.001343808
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_559.jpg,0,1,0,4.124459,104.0184,178.6201,1.459602,275.9167,-0.001369584
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_601.jpg,0,1,0,4.162221,104.0349,178.4545,1.460622,275.9019,-0.001367236
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_642.jpg,0,1,0,4.186293,104.0513,178.288,1.464611,275.8853,-0.001768496
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_683.jpg,-1.222997,1,0,4.211689,104.0678,178.1205,1.464141,275.8586,-0.001307781
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_723.jpg,-2.442436,1,0,4.23556,104.0838,177.9519,1.466073,275.7376,-0.001102182
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_764.jpg,-0.8156028,1,0,4.260175,104.0994,177.7823,1.466569,275.5662,-0.000890671
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_804.jpg,0,1,0,4.285004,104.1153,177.6117,1.47058,275.4651,-0.000940668
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_844.jpg,0,1,0,4.30947,104.1311,177.4402,1.472756,275.4074,-0.001438977
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_886.jpg,0,1,0,4.333224,104.1469,177.2676,1.477125,275.3714,-0.002007609
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_929.jpg,0,1,0,4.358288,104.1627,177.0941,1.47634,275.3488,-0.001710149
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_36_969.jpg,0,1,0,4.382274,104.1784,176.9196,1.482222,275.33,-0.001505246
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_010.jpg,1.627219,1,0,4.406196,104.1942,176.7442,1.481044,275.3231,-0.002061432
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_052.jpg,3.697216,1,0,4.430233,104.2105,176.5679,1.478846,275.4144,-0.002756633
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_094.jpg,5.84421,1,0,4.454149,104.237,176.302,1.467254,275.8445,-0.00287682
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_137.jpg,7.504321,1,0,4.477832,104.2569,176.1241,1.444685,276.3364,0.01384524
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_183.jpg,9.00124,1,0,4.512169,104.279,175.9457,1.40999,276.9958,0.0596872
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_225.jpg,8.193067,1,0,4.535243,104.3031,175.7672,1.347166,277.7659,0.1148548
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_267.jpg,10.33857,1,0,4.5585,104.3294,175.5885,1.255201,278.6008,0.1819139
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_308.jpg,9.527313,1,0,4.580729,104.3588,175.4099,1.140103,279.5357,0.2766902
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_349.jpg,7.08234,1,0,4.603878,104.3906,175.2312,1.005983,280.4535,0.3867117
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_391.jpg,4.571218,1,0,4.627481,104.4242,175.0522,0.8566008,281.2375,0.4972956
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_433.jpg,4.524372,1,0,4.65151,104.4779,174.7826,0.6231994,282.0895,0.6634884
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_474.jpg,6.606896,1,0,4.673396,104.5166,174.6024,0.467474,282.6207,0.7889686
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_521.jpg,8.953465,1,0,4.705293,104.5579,174.422,0.3072501,283.2517,0.9268433
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_561.jpg,8.129842,1,0,4.725741,104.6017,174.2417,0.1355439,283.9899,1.067385
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_607.jpg,5.323596,1,0,4.747383,104.6471,174.0611,359.9481,284.6918,1.177808
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_647.jpg,2.934735,1,0,4.761711,104.6935,173.8784,359.8564,285.2084,1.207988
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_694.jpg,0.1417188,1,0,4.777253,104.765,173.599,359.9405,285.6069,1.075454
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_740.jpg,0,1,0,4.820461,104.8153,173.4116,0.02473173,285.7498,1.009369
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_786.jpg,0,1,0,4.842842,104.8669,173.2235,0.1131437,285.8179,0.9480962
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_833.jpg,0,1,0,4.864827,104.9457,172.9399,0.2573213,285.8533,0.8473952
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_873.jpg,0,1,0,4.887442,104.9989,172.7497,0.3592212,285.8592,0.7683788
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_914.jpg,0,0.9591395,0,4.910259,105.0526,172.5585,0.4734504,285.8585,0.6880734
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_954.jpg,0,0.8393135,0,4.930907,105.1067,172.3664,0.594436,285.8514,0.604215
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_37_994.jpg,0,0.717545,0,4.947722,105.1609,172.1737,0.7154018,285.8398,0.5167869
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_041.jpg,0,0.5773097,0,4.965393,105.2152,171.9806,0.8297363,285.8246,0.426497
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_087.jpg,0,0.4383261,0,4.972203,105.2694,171.7875,0.9315504,285.8069,0.3345543
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_132.jpg,0,0.3021978,0,4.975144,105.3235,171.5944,1.01576,285.7874,0.2424771
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_178.jpg,0,0.1651839,0,4.973805,105.4044,171.3056,1.098907,285.7569,0.1077901
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_224.jpg,0,0.0270123,0,4.964182,105.458,171.1139,1.12098,285.7367,0.02103553
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_270.jpg,0,0,0,4.953743,105.5122,170.9234,1.107834,285.7441,-0.005710504
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_316.jpg,0,0,0,4.943101,105.5937,170.6395,1.030219,285.7748,359.9932
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_362.jpg,0,0,0,4.927247,105.6477,170.4513,0.9462736,285.7954,359.9923
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_408.jpg,0,0,0,4.916661,105.7015,170.2639,0.8409163,285.8148,359.9903
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_454.jpg,0,0,0,4.906052,105.7818,169.9841,0.6507373,285.8398,359.9826
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_494.jpg,0,0,0,4.895428,105.8351,169.7984,0.5077115,285.8531,359.9744
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_540.jpg,0,0,0,4.87965,105.8882,169.6132,0.3556242,285.8641,359.9656
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_580.jpg,0,0,0,4.869118,105.9411,169.4285,0.1973264,285.8734,359.9555
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_621.jpg,0,0,0,4.858488,105.9938,169.2443,0.03573712,285.8803,359.9433
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_666.jpg,0,0,0,4.847748,106.0467,169.0602,359.8931,285.8934,359.9489
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_707.jpg,0,0,0,4.836379,106.0998,168.8763,359.7693,285.9105,359.9697
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_752.jpg,0,0,0,4.824977,106.1526,168.6926,359.6567,285.9277,-0.001644401
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_792.jpg,0,0,0,4.813777,106.2053,168.5092,359.5504,285.9404,0.02677969
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_832.jpg,0,0,0,4.802187,106.2572,168.3256,359.47,285.9344,0.01893364
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_878.jpg,0,0,0,4.791196,106.3354,168.0512,359.3434,285.931,0.01989714
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_923.jpg,0,0,0,4.773826,106.387,167.8682,359.2911,285.9146,359.9853
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_38_964.jpg,0,0,0,4.762837,106.4388,167.6858,359.2356,285.9066,359.9632
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_010.jpg,0,0,0,4.752023,106.4906,167.5038,359.1799,285.9025,359.9456
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_055.jpg,0,0,0,4.739728,106.5693,167.2311,359.1512,285.9227,359.982
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_100.jpg,0,0,0,4.723382,106.6212,167.0497,359.1283,285.9281,-0.005060289
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_146.jpg,0,0,0,4.712654,106.6728,166.8687,359.1043,285.9308,0.005277686
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_191.jpg,0,0,0,4.701952,106.7244,166.6882,359.0795,285.9322,0.01432087
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_236.jpg,0,0,0,4.689972,106.8009,166.4174,359.0815,285.914,359.9804
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_280.jpg,0,0,0,4.673337,106.852,166.2373,359.0903,285.9055,359.9568
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_324.jpg,0,0,0,4.662723,106.9032,166.0577,359.0962,285.9013,359.9385
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_369.jpg,0,0,0,4.652147,106.9542,165.8786,359.0993,285.8993,359.9231
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_415.jpg,0,0,0,4.641601,107.0311,165.6106,359.118,285.9085,359.9273
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_460.jpg,0,0,0,4.624042,107.0823,165.4322,359.1483,285.9197,359.95
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_505.jpg,0,0,0,4.613557,107.1332,165.2542,359.1733,285.9252,359.9663
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_551.jpg,0,0,0,4.603123,107.1839,165.0768,359.193,285.9279,359.98
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_596.jpg,0,0,0,4.592725,107.2596,164.8114,359.2132,285.9295,-0.001704266
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_640.jpg,0,0,0,4.577181,107.3099,164.6351,359.2207,285.9298,0.009404933
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_685.jpg,0,0,0,4.566848,107.3601,164.4593,359.2238,285.9299,0.0196869
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_730.jpg,0,0,0,4.556536,107.4101,164.284,359.2228,285.9299,0.0291167
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_773.jpg,0,0,0,4.544964,107.4844,164.0209,359.2613,285.9103,359.9907
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_817.jpg,0,0,0,4.534561,107.534,163.8463,359.2774,285.9056,359.9764
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_861.jpg,0,0,0,4.519219,107.5837,163.6721,359.2878,285.9033,359.9648
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_905.jpg,0,0,0,4.50903,107.6332,163.4985,359.2928,285.9023,359.9547
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_950.jpg,0,0,0,4.498865,107.6825,163.3253,359.2928,285.9018,359.9459
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_39_995.jpg,0,0,0,4.487614,107.7571,163.066,359.3255,285.9184,359.9789
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_039.jpg,0,0,0,4.472331,107.8063,162.8937,359.3383,285.9225,359.9921
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_082.jpg,0,0,0,4.462254,107.8554,162.7218,359.3451,285.9245,0.003269927
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_125.jpg,0,0,0,4.452206,107.9043,162.5505,359.3462,285.9254,0.01324697
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_169.jpg,0,0,0,4.442178,107.953,162.3796,359.342,285.9258,0.02234597
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_213.jpg,0,0,0,4.431537,108.0255,162.1236,359.3535,285.9137,0.004189907
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_256.jpg,0,0,0,4.421075,108.0739,161.9534,359.3618,285.9081,359.9906
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_300.jpg,0,0,0,4.406128,108.1222,161.7838,359.3643,285.9054,359.9802
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_344.jpg,0,0,0,4.396202,108.1704,161.6146,359.3613,285.9041,359.9713
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_388.jpg,0,0,0,4.386298,108.2185,161.4459,359.3534,285.9035,359.9634
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_433.jpg,0,0,0,4.375806,108.291,161.1934,359.3615,285.9165,359.9856
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_476.jpg,0,0,0,4.365472,108.3391,161.0256,359.3661,285.9219,-0.0001961932
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_519.jpg,0,0,0,4.350712,108.3868,160.8582,359.3653,285.9244,0.0109584
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_561.jpg,0,0,0,4.340908,108.4345,160.6912,359.3594,285.9256,0.02064737
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_604.jpg,0,0,0,4.331123,108.482,160.5247,359.349,285.9261,0.02933907
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_648.jpg,0,0,0,4.320378,108.529,160.358,359.3614,285.9138,0.006448746
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_692.jpg,0,0,0,4.310544,108.5762,160.192,359.366,285.9085,359.9937
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_736.jpg,0,0,0,4.300821,108.6469,159.9439,359.3631,285.9054,359.9796
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_779.jpg,0,0,0,4.286285,108.6939,159.779,359.3553,285.9046,359.9717
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_823.jpg,0,0,0,4.276029,108.7411,159.6145,359.3577,285.912,359.9824
C:\Users\alexk\Documents\GitHub\IMG\IMG\robocam_2017_05_25_14_04_40_865.jpg,0,0,0,4.265926,108.7882,159.4502,359.3653,285.9194,-0.001180261
